rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
2,21,33.8167,18.6272,0.60072,0.60072,0,All,#4682B4,0
3,21,33.8167,18.1254,0.722612,0.722612,0,All,#4682B4,0
4,21,33.8167,19.8369,0.306833,0.306833,0,All,#4682B4,0
1,21,73.8167,11.7489,0.012419,0.012419,0,All,#4682B4,0
2,21,73.8167,12.5957,-0.1933,-0.1933,0,All,#4682B4,0
3,21,73.8167,17.9797,-1.50124,-1.50124,0,All,#4682B4,0
4,21,73.8167,10.5177,0.311504,0.311504,0,All,#4682B4,0
1,22,11.75,11.6165,1.62364,1.62364,0,All,#4682B4,0
2,22,11.75,16.5832,0.417053,0.417053,0,All,#4682B4,0
3,22,11.75,14.3272,0.965107,0.965107,0,All,#4682B4,0
4,22,11.75,21.8732,-0.868051,-0.868051,0,All,#4682B4,0
1,23,68.35,18.1865,0.0275632,0.0275632,0,All,#4682B4,0
2,23,68.35,15.7328,0.623654,0.623654,0,All,#4682B4,0
3,23,68.35,21.365,-0.744574,-0.744574,0,All,#4682B4,0
4,23,68.35,19.3701,-0.259964,-0.259964,0,All,#4682B4,0
1,24,32.3167,21.5851,-1.08956,-1.08956,0,All,#4682B4,0
2,24,32.3167,17.3861,-0.0695124,-0.0695124,0,All,#4682B4,0
3,24,32.3167,16.8745,0.0547855,0.0547855,0,All,#4682B4,0
4,24,32.3167,9.29372,1.89638,1.89638,0,All,#4682B4,0
1,25,26.2667,18.7924,0.754942,0.754942,0,All,#4682B4,0
2,25,26.2667,19.9759,0.467429,0.467429,0,All,#4682B4,0
3,25,26.2667,19.9538,0.472788,0.472788,0,All,#4682B4,0
4,25,26.2667,18.9191,0.724161,0.724161,0,All,#4682B4,0
1,26,47.25,22.0949,-1.2863,-1.2863,0,All,#4682B4,0
2,26,47.25,20.6559,-0.936708,-0.936708,0,All,#4682B4,0
3,26,47.25,13.2961,0.851199,0.851199,0,All,#4682B4,0
4,26,47.25,21.3924,-1.11564,-1.11564,0,All,#4682B4,0
1,27,45.1833,13.8167,0.481799,0.481799,0,All,#4682B4,0
2,27,45.1833,11.6847,0.999732,0.999732,0,All,#4682B4,0
3,27,45.1833,16.0711,-0.0658552,-0.0658552,0,All,#4682B4,0
4,27,45.1833,16.3488,-0.13332,-0.13332,0,All,#4682B4,0
1,28,20.65,16.3585,-0.427192,-0.427192,0,All,#4682B4,0
2,28,20.65,12.7699,0.444596,0.444596,0,All,#4682B4,0
3,28,20.65,14.0474,0.134236,0.134236,0,All,#4682B4,0
4,28,20.65,11.9528,0.643075,0.643075,0,All,#4682B4,0
1,28,44.9667,28.3447,-0.399557,-0.399557,0,All,#4682B4,0
2,28,44.9667,24.208,0.605377,0.605377,0,All,#4682B4,0
3,28,44.9667,21.5662,1.24716,1.24716,0,All,#4682B4,0
4,28,44.9667,21.2031,1.33537,1.33537,0,All,#4682B4,0
1,29,34.3167,3.10088,1.3602,1.3602,0,All,#4682B4,0
2,29,34.3167,11.0198,-0.56355,-0.56355,0,All,#4682B4,0
3,29,34.3167,9.00015,-0.0729145,-0.0729145,0,All,#4682B4,0
4,29,34.3167,9.24479,-0.132346,-0.132346,0,All,#4682B4,0
1,30,11.65,25.3397,-0.155409,-0.155409,0,All,#4682B4,0
2,30,11.65,21.5959,0.754069,0.754069,0,All,#4682B4,0
3,30,11.65,16.5928,1.96949,1.96949,0,All,#4682B4,0
4,30,11.65,23.8912,0.196489,0.196489,0,All,#4682B4,0
1,30,21.4333,18.4917,-0.0465713,-0.0465713,0,All,#4682B4,0
2,30,21.4333,17.8166,0.117428,0.117428,0,All,#4682B4,0
3,30,21.4333,12.9225,1.30635,1.30635,0,All,#4682B4,0
4,30,21.4333,16.6486,0.401187,0.401187,0,All,#4682B4,0
1,31,7.86667,15.2655,0.178434,0.178434,0,All,#4682B4,0
2,31,7.86667,12.793,0.779082,0.779082,0,All,#4682B4,0
3,31,7.86667,10.1681,1.41675,1.41675,0,All,#4682B4,0
4,31,7.86667,12.4043,0.873499,0.873499,0,All,#4682B4,0
1,32,21.75,12.4211,0.407855,0.407855,0,All,#4682B4,0
2,32,21.75,14.6162,-0.125408,-0.125408,0,All,#4682B4,0
3,32,21.75,13.6197,0.116683,0.116683,0,All,#4682B4,0
4,32,21.75,12.7647,0.324381,0.324381,0,All,#4682B4,0
1,33,22.6667,12.9958,-0.82494,-0.82494,0,All,#4682B4,0
2,33,22.6667,7.77551,0.443224,0.443224,0,All,#4682B4,0
3,33,22.6667,0.283539,2.26325,2.26325,0,All,#4682B4,0
4,33,22.6667,8.54483,0.256333,0.256333,0,All,#4682B4,0
1,34,20.7667,12.9936,1.945,1.945,0,All,#4682B4,0
2,34,20.7667,14.9028,1.4812,1.4812,0,All,#4682B4,0
3,34,20.7667,19.9634,0.251828,0.251828,0,All,#4682B4,0
4,34,20.7667,14.6586,1.54051,1.54051,0,All,#4682B4,0
1,35,69.8,7.13209,-0.129261,-0.129261,0,All,#4682B4,0
2,35,69.8,7.92047,-0.320783,-0.320783,0,All,#4682B4,0
3,35,69.8,7.49345,-0.217045,-0.217045,0,All,#4682B4,0
4,35,69.8,8.31162,-0.415805,-0.415805,0,All,#4682B4,0
1,35,116.95,15.3989,0.607583,0.607583,0,All,#4682B4,0
2,35,116.95,15.9828,0.465749,0.465749,0,All,#4682B4,0
3,35,116.95,16.7622,0.276418,0.276418,0,All,#4682B4,0
4,35,116.95,16.9218,0.237637,0.237637,0,All,#4682B4,0
1,36,21.0833,23.0852,-0.700907,-0.700907,0,All,#4682B4,0
2,36,21.0833,19.3407,0.20875,0.20875,0,All,#4682B4,0
3,36,21.0833,16.5457,0.887732,0.887732,0,All,#4682B4,0
4,36,21.0833,19.8065,0.0955855,0.0955855,0,All,#4682B4,0
1,37,23.5,23.3691,-0.356884,-0.356884,0,All,#4682B4,0
2,37,23.5,17.8208,0.990961,0.990961,0,All,#4682B4,0
3,37,23.5,19.3552,0.61821,0.61821,0,All,#4682B4,0
4,37,23.5,16.3563,1.34674,1.34674,0,All,#4682B4,0
1,37,45.9833,15.0404,0.354577,0.354577,0,All,#4682B4,0
2,37,45.9833,11.8922,1.11937,1.11937,0,All,#4682B4,0
3,37,45.9833,11.933,1.10947,1.10947,0,All,#4682B4,0
4,37,45.9833,11.6329,1.18236,1.18236,0,All,#4682B4,0
1,38,36.95,0.866809,0.85832,0.85832,0,All,#4682B4,0
2,38,36.95,3.05899,0.325772,0.325772,0,All,#4682B4,0
3,38,36.95,2.14378,0.548105,0.548105,0,All,#4682B4,0
4,38,36.95,6.04042,-0.398508,-0.398508,0,All,#4682B4,0
1,39,33.65,1.40859,0.848169,0.848169,0,All,#4682B4,0
2,39,33.65,8.03675,-0.762011,-0.762011,0,All,#4682B4,0
3,39,33.65,16.2091,-2.74732,-2.74732,0,All,#4682B4,0
4,39,33.65,10.5406,-1.37027,-1.37027,0,All,#4682B4,0
1,40,22.9,19.8632,-0.452629,-0.452629,0,All,#4682B4,0
2,40,22.9,17.4243,0.139862,0.139862,0,All,#4682B4,0
3,40,22.9,17.5335,0.11333,0.11333,0,All,#4682B4,0
4,40,22.9,21.5018,-0.850689,-0.850689,0,All,#4682B4,0
1,40,46.5167,21.9247,1.23293,1.23293,0,All,#4682B4,0
2,40,46.5167,19.4965,1.82284,1.82284,0,All,#4682B4,0
3,40,46.5167,21.1548,1.41997,1.41997,0,All,#4682B4,0
4,40,46.5167,25.184,0.441165,0.441165,0,All,#4682B4,0
1,40,59.3333,16.5155,0.846495,0.846495,0,All,#4682B4,0
2,40,59.3333,14.9371,1.22992,1.22992,0,All,#4682B4,0
3,40,59.3333,17.5719,0.589856,0.589856,0,All,#4682B4,0
4,40,59.3333,20.3014,-0.0732132,-0.0732132,0,All,#4682B4,0
1,41,23.85,27.7257,0.528197,0.528197,0,All,#4682B4,0
2,41,23.85,26.2142,0.895397,0.895397,0,All,#4682B4,0
3,41,23.85,26.0182,0.943011,0.943011,0,All,#4682B4,0
4,41,23.85,24.4678,1.31966,1.31966,0,All,#4682B4,0
1,41,29.9667,20.9387,-0.0337045,-0.0337045,0,All,#4682B4,0
2,41,29.9667,19.1005,0.412868,0.412868,0,All,#4682B4,0
3,41,29.9667,20.4513,0.0847108,0.0847108,0,All,#4682B4,0
4,41,29.9667,17.7827,0.733003,0.733003,0,All,#4682B4,0
1,42,14.7833,8.85374,1.29877,1.29877,0,All,#4682B4,0
2,42,14.7833,13.0698,0.274561,0.274561,0,All,#4682B4,0
3,42,14.7833,10.5472,0.887374,0.887374,0,All,#4682B4,0
4,42,14.7833,10.4503,0.910924,0.910924,0,All,#4682B4,0
1,43,37.7,23.8583,0.18019,0.18019,0,All,#4682B4,0
2,43,37.7,28.0937,-0.848727,-0.848727,0,All,#4682B4,0
3,43,37.7,29.4625,-1.18125,-1.18125,0,All,#4682B4,0
4,43,37.7,26.0412,-0.350102,-0.350102,0,All,#4682B4,0
1,43,47.4833,22.6968,0.170817,0.170817,0,All,#4682B4,0
2,43,47.4833,25.8667,-0.599237,-0.599237,0,All,#4682B4,0
3,43,47.4833,27.6548,-1.03362,-1.03362,0,All,#4682B4,0
4,43,47.4833,24.0423,-0.156024,-0.156024,0,All,#4682B4,0
1,43,70.8333,20.1437,0.28091,0.28091,0,All,#4682B4,0
2,43,70.8333,21.2321,0.0164974,0.0164974,0,All,#4682B4,0
